Gene,SetType,DiseaseType
55727,drug,Syndrome2
55731,drug,Syndrome2
55732,drug,Syndrome2
55742,drug,Syndrome2
55744,drug,Syndrome2
55754,drug,Syndrome2
55755,drug,Syndrome2
55764,drug,Syndrome2
55775,drug,Syndrome2
55809,drug,Syndrome2
55812,drug,Syndrome2
55818,drug,Syndrome2
55835,drug,Syndrome2
55839,drug,Syndrome2
55841,drug,Syndrome2
55847,drug,Syndrome2
55884,drug,Syndrome2
55890,drug,Syndrome2
55893,drug,Syndrome2
55904,drug,Syndrome2
55959,drug,Syndrome2
56180,drug,Syndrome2
56204,drug,Syndrome2
56257,drug,Syndrome2
56288,drug,Syndrome2
56731,drug,Syndrome2
56852,drug,Syndrome2
56894,drug,Syndrome2
56937,drug,Syndrome2
56942,drug,Syndrome2
56995,drug,Syndrome2
57003,drug,Syndrome2
57082,drug,Syndrome2
57085,drug,Syndrome2
57122,drug,Syndrome2
57157,drug,Syndrome2
57167,drug,Syndrome2
57175,drug,Syndrome2
57176,drug,Syndrome2
57178,drug,Syndrome2
57179,drug,Syndrome2
57189,drug,Syndrome2
57198,drug,Syndrome2
57221,drug,Syndrome2
57393,drug,Syndrome2
57405,drug,Syndrome2
57415,drug,Syndrome2
57465,drug,Syndrome2
57482,drug,Syndrome2
57488,drug,Syndrome2
57509,drug,Syndrome2
57511,drug,Syndrome2
57515,drug,Syndrome2
57530,drug,Syndrome2
57551,drug,Syndrome2
57561,drug,Syndrome2
57570,drug,Syndrome2
57575,drug,Syndrome2
57583,drug,Syndrome2
57619,drug,Syndrome2
57630,drug,Syndrome2
57659,drug,Syndrome2
57669,drug,Syndrome2
57706,drug,Syndrome2
57798,drug,Syndrome2
57819,drug,Syndrome2
58476,drug,Syndrome2
58477,drug,Syndrome2
58513,drug,Syndrome2
59274,drug,Syndrome2
59277,drug,Syndrome2
59348,drug,Syndrome2
60436,drug,Syndrome2
60490,drug,Syndrome2
63027,drug,Syndrome2
63901,drug,Syndrome2
63916,drug,Syndrome2
63943,drug,Syndrome2
63979,drug,Syndrome2
64065,drug,Syndrome2
64067,drug,Syndrome2
64112,drug,Syndrome2
64116,drug,Syndrome2
64121,drug,Syndrome2
64151,drug,Syndrome2
64224,drug,Syndrome2
64285,drug,Syndrome2
64318,drug,Syndrome2
64418,drug,Syndrome2
64429,drug,Syndrome2
64434,drug,Syndrome2
64651,drug,Syndrome2
64769,drug,Syndrome2
64778,drug,Syndrome2
64783,drug,Syndrome2
64785,drug,Syndrome2
64793,drug,Syndrome2
64798,drug,Syndrome2
64847,drug,Syndrome2
64946,drug,Syndrome2
64949,drug,Syndrome2
65018,drug,Syndrome2
65062,drug,Syndrome2
65109,drug,Syndrome2
65986,drug,Syndrome2
78996,drug,Syndrome2
79019,drug,Syndrome2
79022,drug,Syndrome2
79023,drug,Syndrome2
79053,drug,Syndrome2
79071,drug,Syndrome2
79075,drug,Syndrome2
79077,drug,Syndrome2
79102,drug,Syndrome2
79172,drug,Syndrome2
79443,drug,Syndrome2
79447,drug,Syndrome2
79611,drug,Syndrome2
79622,drug,Syndrome2
79654,drug,Syndrome2
79666,drug,Syndrome2
79669,drug,Syndrome2
79682,drug,Syndrome2
79713,drug,Syndrome2
79714,drug,Syndrome2
79723,drug,Syndrome2
79733,drug,Syndrome2
79755,drug,Syndrome2
79762,drug,Syndrome2
79778,drug,Syndrome2
79784,drug,Syndrome2
79801,drug,Syndrome2
79833,drug,Syndrome2
79866,drug,Syndrome2
79875,drug,Syndrome2
79902,drug,Syndrome2
79939,drug,Syndrome2
79944,drug,Syndrome2
79958,drug,Syndrome2
79968,drug,Syndrome2
79993,drug,Syndrome2
80010,drug,Syndrome2
80014,drug,Syndrome2
80131,drug,Syndrome2
80139,drug,Syndrome2
80155,drug,Syndrome2
80218,drug,Syndrome2
80222,drug,Syndrome2
80223,drug,Syndrome2
80267,drug,Syndrome2
80273,drug,Syndrome2
80303,drug,Syndrome2
80728,drug,Syndrome2
80762,drug,Syndrome2
80777,drug,Syndrome2
81542,drug,Syndrome2
81566,drug,Syndrome2
81578,drug,Syndrome2
81620,drug,Syndrome2
81704,drug,Syndrome2
81831,drug,Syndrome2
81930,drug,Syndrome2
83451,drug,Syndrome2
83452,drug,Syndrome2
83461,drug,Syndrome2
83596,drug,Syndrome2
83641,drug,Syndrome2
83695,drug,Syndrome2
83891,drug,Syndrome2
84002,drug,Syndrome2
84058,drug,Syndrome2
84131,drug,Syndrome2
84142,drug,Syndrome2
84154,drug,Syndrome2
84172,drug,Syndrome2
84181,drug,Syndrome2
84250,drug,Syndrome2
84262,drug,Syndrome2
84266,drug,Syndrome2
84310,drug,Syndrome2
84314,drug,Syndrome2
84319,drug,Syndrome2
84501,drug,Syndrome2
84515,drug,Syndrome2
84561,drug,Syndrome2
84722,drug,Syndrome2
84798,drug,Syndrome2
84838,drug,Syndrome2
84864,drug,Syndrome2
84901,drug,Syndrome2
84904,drug,Syndrome2
84914,drug,Syndrome2
84930,drug,Syndrome2
84962,drug,Syndrome2
84986,drug,Syndrome2
85004,drug,Syndrome2
85236,drug,Syndrome2
85377,drug,Syndrome2
85439,drug,Syndrome2
85441,drug,Syndrome2
85458,drug,Syndrome2
85465,drug,Syndrome2
89927,drug,Syndrome2
90338,drug,Syndrome2
90362,drug,Syndrome2
90417,drug,Syndrome2
90427,drug,Syndrome2
90480,drug,Syndrome2
90634,drug,Syndrome2
91419,drug,Syndrome2
91433,drug,Syndrome2
91687,drug,Syndrome2
91750,drug,Syndrome2
91775,drug,Syndrome2
92856,drug,Syndrome2
93081,drug,Syndrome2
93134,drug,Syndrome2
93323,drug,Syndrome2
93587,drug,Syndrome2
94081,drug,Syndrome2
94122,drug,Syndrome2
94239,drug,Syndrome2
94241,drug,Syndrome2
112869,drug,Syndrome2
113115,drug,Syndrome2
113130,drug,Syndrome2
113174,drug,Syndrome2
114034,drug,Syndrome2
114793,drug,Syndrome2
115106,drug,Syndrome2
115294,drug,Syndrome2
116028,drug,Syndrome2
116151,drug,Syndrome2
116238,drug,Syndrome2
116461,drug,Syndrome2
116832,drug,Syndrome2
116987,drug,Syndrome2
117178,drug,Syndrome2
118980,drug,Syndrome2
119392,drug,Syndrome2
120224,drug,Syndrome2
122769,drug,Syndrome2
122786,drug,Syndrome2
123036,drug,Syndrome2
123096,drug,Syndrome2
124044,drug,Syndrome2
124152,drug,Syndrome2
124220,drug,Syndrome2
124583,drug,Syndrome2
126382,drug,Syndrome2
127933,drug,Syndrome2
128239,drug,Syndrome2
129303,drug,Syndrome2
129401,drug,Syndrome2
131583,drug,Syndrome2
133686,drug,Syndrome2
134111,drug,Syndrome2
135112,drug,Syndrome2
140685,drug,Syndrome2
144455,drug,Syndrome2
144501,drug,Syndrome2
145483,drug,Syndrome2
146540,drug,Syndrome2
147798,drug,Syndrome2
147841,drug,Syndrome2
149563,drug,Syndrome2
150468,drug,Syndrome2
151246,drug,Syndrome2
151393,drug,Syndrome2
151648,drug,Syndrome2
151963,drug,Syndrome2
152189,drug,Syndrome2
152503,drug,Syndrome2
154467,drug,Syndrome2
154661,drug,Syndrome2
155465,drug,Syndrome2
157313,drug,Syndrome2
157570,drug,Syndrome2
157983,drug,Syndrome2
158158,drug,Syndrome2
158219,drug,Syndrome2
159195,drug,Syndrome2
160335,drug,Syndrome2
161882,drug,Syndrome2
163486,drug,Syndrome2
168544,drug,Syndrome2
169200,drug,Syndrome2
195828,drug,Syndrome2
196527,drug,Syndrome2
199692,drug,Syndrome2
200734,drug,Syndrome2
201163,drug,Syndrome2
201725,drug,Syndrome2
201895,drug,Syndrome2
203068,drug,Syndrome2
204851,drug,Syndrome2
205327,drug,Syndrome2
219844,drug,Syndrome2
220134,drug,Syndrome2
220213,drug,Syndrome2
221150,drug,Syndrome2
221443,drug,Syndrome2
222171,drug,Syndrome2
253190,drug,Syndrome2
253260,drug,Syndrome2
253461,drug,Syndrome2
253635,drug,Syndrome2
253959,drug,Syndrome2
255488,drug,Syndrome2
255743,drug,Syndrome2
256126,drug,Syndrome2
257019,drug,Syndrome2
259266,drug,Syndrome2
283149,drug,Syndrome2
283209,drug,Syndrome2
283578,drug,Syndrome2
283643,drug,Syndrome2
283899,drug,Syndrome2
283991,drug,Syndrome2
284309,drug,Syndrome2
285172,drug,Syndrome2
285753,drug,Syndrome2
286257,drug,Syndrome2
317662,drug,Syndrome2
326625,drug,Syndrome2
339324,drug,Syndrome2
339487,drug,Syndrome2
339500,drug,Syndrome2
348235,drug,Syndrome2
359948,drug,Syndrome2
375444,drug,Syndrome2
378708,drug,Syndrome2
387103,drug,Syndrome2
388403,drug,Syndrome2
389792,drug,Syndrome2
400451,drug,Syndrome2
401152,drug,Syndrome2
401546,drug,Syndrome2
403313,drug,Syndrome2
439921,drug,Syndrome2
440145,drug,Syndrome2
440193,drug,Syndrome2
441027,drug,Syndrome2
493869,drug,Syndrome2
493911,drug,Syndrome2
497661,drug,Syndrome2
642273,drug,Syndrome2
1022,drug,Syndrome2
2067,drug,Syndrome2
2966,drug,Syndrome2
3364,drug,Syndrome2
3508,drug,Syndrome2
4361,drug,Syndrome2
4595,drug,Syndrome2
4683,drug,Syndrome2
5395,drug,Syndrome2
5883,drug,Syndrome2
7161,drug,Syndrome2
7516,drug,Syndrome2
10912,drug,Syndrome2
11284,drug,Syndrome2
27030,drug,Syndrome2
27244,drug,Syndrome2
27306,drug,Syndrome2
51455,drug,Syndrome2
55728,drug,Syndrome2
506,drug,Syndrome2
8050,drug,Syndrome2
80168,drug,Syndrome2
174,drug,Syndrome2
415,drug,Syndrome2
416,drug,Syndrome2
740,drug,Syndrome2
1654,drug,Syndrome2
2114,drug,Syndrome2
2277,drug,Syndrome2
3188,drug,Syndrome2
4041,drug,Syndrome2
4247,drug,Syndrome2
4496,drug,Syndrome2
4800,drug,Syndrome2
5293,drug,Syndrome2
5411,drug,Syndrome2
5445,drug,Syndrome2
5446,drug,Syndrome2
5566,drug,Syndrome2
5901,drug,Syndrome2
6430,drug,Syndrome2
6799,drug,Syndrome2
6817,drug,Syndrome2
6818,drug,Syndrome2
6879,drug,Syndrome2
7014,drug,Syndrome2
7071,drug,Syndrome2
7286,drug,Syndrome2
7357,drug,Syndrome2
7444,drug,Syndrome2
7514,drug,Syndrome2
8061,drug,Syndrome2
8431,drug,Syndrome2
8493,drug,Syndrome2
8864,drug,Syndrome2
8876,drug,Syndrome2
9240,drug,Syndrome2
9317,drug,Syndrome2
9329,drug,Syndrome2
9367,drug,Syndrome2
9469,drug,Syndrome2
9990,drug,Syndrome2
10073,drug,Syndrome2
10140,drug,Syndrome2
10440,drug,Syndrome2
10670,drug,Syndrome2
10732,drug,Syndrome2
10904,drug,Syndrome2
10905,drug,Syndrome2
22901,drug,Syndrome2
22936,drug,Syndrome2
23214,drug,Syndrome2
23435,drug,Syndrome2
25805,drug,Syndrome2
26528,drug,Syndrome2
26762,drug,Syndrome2
29803,drug,Syndrome2
51188,drug,Syndrome2
51282,drug,Syndrome2
51747,drug,Syndrome2
54556,drug,Syndrome2
57162,drug,Syndrome2
57510,drug,Syndrome2
79642,drug,Syndrome2
83540,drug,Syndrome2
153642,drug,Syndrome2
723961,drug,Syndrome2
52,drug,Syndrome2
54,drug,Syndrome2
2348,drug,Syndrome2
2350,drug,Syndrome2
93650,drug,Syndrome2
113278,drug,Syndrome2
390243,drug,Syndrome2
552,drug,Syndrome2
553,drug,Syndrome2
554,drug,Syndrome2
611,drug,Syndrome2
680,drug,Syndrome2
886,drug,Syndrome2
887,drug,Syndrome2
1241,drug,Syndrome2
1909,drug,Syndrome2
1910,drug,Syndrome2
2693,drug,Syndrome2
2798,drug,Syndrome2
2830,drug,Syndrome2
2834,drug,Syndrome2
2835,drug,Syndrome2
2837,drug,Syndrome2
2842,drug,Syndrome2
2845,drug,Syndrome2
2849,drug,Syndrome2
2850,drug,Syndrome2
2861,drug,Syndrome2
2862,drug,Syndrome2
2863,drug,Syndrome2
2925,drug,Syndrome2
3061,drug,Syndrome2
3062,drug,Syndrome2
3274,drug,Syndrome2
3356,drug,Syndrome2
3357,drug,Syndrome2
3358,drug,Syndrome2
3360,drug,Syndrome2
3362,drug,Syndrome2
3363,drug,Syndrome2
4046,drug,Syndrome2
4157,drug,Syndrome2
4158,drug,Syndrome2
4159,drug,Syndrome2
4160,drug,Syndrome2
4161,drug,Syndrome2
4829,drug,Syndrome2
4923,drug,Syndrome2
5729,drug,Syndrome2
5731,drug,Syndrome2
5734,drug,Syndrome2
5739,drug,Syndrome2
5956,drug,Syndrome2
5995,drug,Syndrome2
7201,drug,Syndrome2
8477,drug,Syndrome2
9038,drug,Syndrome2
9283,drug,Syndrome2
9287,drug,Syndrome2
9293,drug,Syndrome2
10692,drug,Syndrome2
10886,drug,Syndrome2
10887,drug,Syndrome2
10888,drug,Syndrome2
11245,drug,Syndrome2
11250,drug,Syndrome2
23432,drug,Syndrome2
23596,drug,Syndrome2
23620,drug,Syndrome2
27201,drug,Syndrome2
53831,drug,Syndrome2
54112,drug,Syndrome2
54328,drug,Syndrome2
54329,drug,Syndrome2
56413,drug,Syndrome2
64106,drug,Syndrome2
64582,drug,Syndrome2
81491,drug,Syndrome2
83550,drug,Syndrome2
83551,drug,Syndrome2
83873,drug,Syndrome2
84109,drug,Syndrome2
84634,drug,Syndrome2
94233,drug,Syndrome2
118442,drug,Syndrome2
124274,drug,Syndrome2
128674,drug,Syndrome2
134391,drug,Syndrome2
134864,drug,Syndrome2
139760,drug,Syndrome2
221391,drug,Syndrome2
285601,drug,Syndrome2
319100,drug,Syndrome2
344561,drug,Syndrome2
350383,drug,Syndrome2
387129,drug,Syndrome2
728458,drug,Syndrome2
898,drug,Syndrome2
2191,drug,Syndrome2
2668,drug,Syndrome2
8772,drug,Syndrome2
9332,drug,Syndrome2
3269,drug,Syndrome2
239,drug,Syndrome2
4772,drug,Syndrome2
23424,drug,Syndrome2
4524,drug,Syndrome2
26330,drug,Syndrome2
57469,drug,Syndrome2
108,drug,Syndrome2
9536,drug,Syndrome2
54579,drug,Syndrome2
54659,drug,Syndrome2
54808,drug,Syndrome2
377,drug,Syndrome2
379,drug,Syndrome2
381,drug,Syndrome2
388,drug,Syndrome2
389,drug,Syndrome2
391,drug,Syndrome2
399,drug,Syndrome2
400,drug,Syndrome2
1025,drug,Syndrome2
1806,drug,Syndrome2
3266,drug,Syndrome2
4025,drug,Syndrome2
4192,drug,Syndrome2
4588,drug,Syndrome2
5764,drug,Syndrome2
5862,drug,Syndrome2
5880,drug,Syndrome2
5898,drug,Syndrome2
5899,drug,Syndrome2
5906,drug,Syndrome2
5908,drug,Syndrome2
5911,drug,Syndrome2
5912,drug,Syndrome2
6009,drug,Syndrome2
6014,drug,Syndrome2
6016,drug,Syndrome2
6236,drug,Syndrome2
6237,drug,Syndrome2
6361,drug,Syndrome2
7007,drug,Syndrome2
7837,drug,Syndrome2
8153,drug,Syndrome2
8288,drug,Syndrome2
8766,drug,Syndrome2
9077,drug,Syndrome2
9230,drug,Syndrome2
9886,drug,Syndrome2
10124,drug,Syndrome2
10633,drug,Syndrome2
11158,drug,Syndrome2
11159,drug,Syndrome2
22800,drug,Syndrome2
22808,drug,Syndrome2
22836,drug,Syndrome2
23221,drug,Syndrome2
23551,drug,Syndrome2
26225,drug,Syndrome2
27113,drug,Syndrome2
27289,drug,Syndrome2
28954,drug,Syndrome2
29984,drug,Syndrome2
51277,drug,Syndrome2
51285,drug,Syndrome2
51326,drug,Syndrome2
51655,drug,Syndrome2
54207,drug,Syndrome2
54509,drug,Syndrome2
54769,drug,Syndrome2
57111,drug,Syndrome2
57381,drug,Syndrome2
57826,drug,Syndrome2
58480,drug,Syndrome2
65997,drug,Syndrome2
79363,drug,Syndrome2
79785,drug,Syndrome2
80117,drug,Syndrome2
84100,drug,Syndrome2
84932,drug,Syndrome2
115761,drug,Syndrome2
120892,drug,Syndrome2
121268,drug,Syndrome2
132946,drug,Syndrome2
137902,drug,Syndrome2
148252,drug,Syndrome2
161253,drug,Syndrome2
171177,drug,Syndrome2
220001,drug,Syndrome2
221079,drug,Syndrome2
283310,drug,Syndrome2
285598,drug,Syndrome2
339231,drug,Syndrome2
387496,drug,Syndrome2
390790,drug,Syndrome2
727897,drug,Syndrome2
835,drug,Syndrome2
843,drug,Syndrome2
4217,drug,Syndrome2
9021,drug,Syndrome2
10395,drug,Syndrome2
5430,drug,Syndrome2
1020,drug,Syndrome2
1392,drug,Syndrome2
2185,drug,Syndrome2
2354,drug,Syndrome2
3112,drug,Syndrome2
3502,drug,Syndrome2
4625,drug,Syndrome2
4738,drug,Syndrome2
4978,drug,Syndrome2
5788,drug,Syndrome2
5923,drug,Syndrome2
9369,drug,Syndrome2
10280,drug,Syndrome2
10645,drug,Syndrome2
23237,drug,Syndrome2
51365,drug,Syndrome2
84152,drug,Syndrome2
112939,drug,Syndrome2
115557,drug,Syndrome2
105375355,drug,Syndrome2
9365,drug,Syndrome2
